,Search,Tweet_Date,Original_Tweet
646,Bolsonaro,2022-04-17,Motociata show bolsonaro 2022 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/liIDRXnfNY
647,Bolsonaro,2022-04-17,@Biakicis @jairbolsonaro Somos em 6 apoiadores do Presidente Bolsonaro #BolsonaroReeleito2022
648,Bolsonaro,2022-04-17,@o_antagonista Primeira vez q o bolsonaro n perdeu nada sendo bloqueado por uma mina q nem cantar sabe
649,Bolsonaro,2022-04-17,"@DestroAvante @brandao_geisha Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
650,Bolsonaro,2022-04-17,"@Furlan_Maiara38 @HBOMaxBR O Narrador é um imbecil igual o Chico Garcia da Band e o Rizeki e Barreto da Sportv que nao conseguem fazer 1 programa sem falar de politica e sem criticar Bolsonaro. Brasil bom era das estatais sendo roubadas, das obras inacabadas pra esse bando de jornalista de esq. https://t.co/1R6vP8MxyO"
651,Bolsonaro,2022-04-17,"@LucianoHangBr @LNickele No caso do Brasil, não temos o ""menos ruim"", temos o melhor: JAIR MESSIAS BOLSONARO!💚💛🇧🇷👨‍👩‍👧‍👦🙏"
652,Bolsonaro,2022-04-17,"@paololibano Fica em casa, pandemia e guerra é culpa de bolsonaro"
653,Bolsonaro,2022-04-17,Os Bolsolovers concordam até com os sigilos de 100 anos que o Bolsonaro decreta sobre informações que podem incriminar ele e a sua família?
654,Bolsonaro,2022-04-17,"Com a presença de Eduardo Bolsonaro, Câmara de Salvador comemora nesta segunda-feira (18/04), o Bicentenário da Independência em sessão solene proposta pelo vereador Alexandre Aleluia.

https://t.co/4rrBDbhLEn https://t.co/yroH0AVUaS"
655,Bolsonaro,2022-04-17,Eleitores do Bolsonaro me pegouakakakakakakakakamamamamam
656,Bolsonaro,2022-04-17,"@LulaOficial Na história de Cristo você mesmo já disse que era o Barrabás, e que o povo (STF) pediu para soltar o Ladrão! O Jair Messias Bolsonaro é o herói do povo brasileiro.....Esquece!"
657,Bolsonaro,2022-04-17,"@esloveniacentra @eslomarques Fora Bolsonaro

Isso mesmo 

Amigos 🌵🌵🌵🌵🌵 vamos ajudar 

Fora jessi
Fora jessi

Fora jessi

Fora jessi

Fora Bolsonaro

Fora jessi

Foca no Gshow:
https://t.co/6egg2rQERT

#ForaJessi 

Vai Corinthians

Arthur campeão"
658,Bolsonaro,2022-04-17,@erikakokay Kkkk jogo tudo que tenho e pego Bolsonaro.
659,Bolsonaro,2022-04-17,@Biakicis @jairbolsonaro Toda a minha família é Bolsonaro 2022🇧🇷🇧🇷🇧🇷
660,Bolsonaro,2022-04-17,BOLSONARO 2022 https://t.co/1J8N77pMPt
661,Bolsonaro,2022-04-17,@bolsonaro_20_22 Lkkkkk eu n
662,Bolsonaro,2022-04-17,@RoLuchsinger @Anitta Alguém conhece essa pessoa qua vai dar block em Bolsonaro? Coitada!
663,Bolsonaro,2022-04-17,DiCaprio elogia Acampamento Terra Livre e critica governo Bolsonaro - https://t.co/Q1UaXMgzAJ @a_postagem
664,Bolsonaro,2022-04-17,@BolsonaroSP O Bolsonaro sendo xingado por toda a torcida santista. Vtnc.  : https://t.co/vbjQBIZeSx
665,Bolsonaro,2022-04-17,"@Abramelin8 @pauloeneas Acorda, cara!! Essa n foi a pauta q o elegeu e ele sabia q quem votou em 2018 n é burro, na sua maioria. Bolsonaro n governou em nada e vcs seguem com esse papo tosco?! Q governabilidade ele tem? Bolsonaro se resumiu a discursos e, dependendo do q diz, o STF cafunga no cangote"
666,Bolsonaro,2022-04-17,@o_antagonista Bolsonaro é um libertário de ocasião com os pés fincados no Estado.
667,Bolsonaro,2022-04-17,"@paulofelipecwb @AndrBozzato @Rconstantino Reclama com o BNDES... aliás, você tem informações sobre a caixa-preta do BNDES que o Bolsonaro disse que iria abrir? Poderia trazer pra cá também?"
668,Bolsonaro,2022-04-17,"@senadorhumberto Os democratas deveriam se unir para elegerem Lula, será que esses candidatos da terceira via são democratas? Todos votaram em Bolsonaro em 2018 e Ciro Gomes foi para Paris ajudando Bolsonaro."
669,Bolsonaro,2022-04-17,"Gregório Duvivier: ""Há um Brasil que morreu com Bolsonaro, um presidente... https://t.co/kgPlHk8pSs via @YouTube"
670,Bolsonaro,2022-04-17,tem umas coisas que eu leio aqui que me fazem virar eleitora do bolsonaro https://t.co/ztJydNdCqg
671,Bolsonaro,2022-04-17,@CarlaZambelli38 @SorvetaoAndreia Falou e Disse. Bolsonaro 2022.
672,Bolsonaro,2022-04-17,"oh gente, nao vota no bolsonaro nem no lula pelo amor de deus https://t.co/WVrZ5EZvhT"
673,Bolsonaro,2022-04-17,"O desrespeito com Deus, sem dúvidas é o mais grave. Lembre-se, Deus é justiça...A única coisa que acertaram, foi que assim como o imperador da época via em jesus uma ameaça ao poder, atualmente vêem Bolsonaro o único capaz de desintegrar a corrupção instalada no Brasil. https://t.co/rRFk2X8HlJ"
674,Bolsonaro,2022-04-17,"Tenho certeza que vai dar Bolsonaro, senão teríamos a Dilma como senadora do estado e não Rodrigo Pacheco, apesar que aí a troca foi de alhos por bugalhos. https://t.co/hJvCbPBl8x"
675,Bolsonaro,2022-04-17,"@DanielaLima_ @ro_russo A dita jornalista, vibra com tudo contra Bolsonaro, é mais vermelha que pimentão."
676,Bolsonaro,2022-04-17,@IvanValente Véi o Bolsonaro fez mais pelo povo em 3 anos que vcs em 14 anos
677,Bolsonaro,2022-04-17,@QuebrandoOTabu É é por páginas como vocês que o Brasil deve obrigatoriamente eleger o BOLSONARO PRA SEMPRE 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
678,Bolsonaro,2022-04-17,Queremos um lider dessa forma...  https://t.co/nY8fBNfNI6
679,Bolsonaro,2022-04-17,O malfadado esperma que engendrou Bolsonaro foi uma desgraça para o Brasil…Espermatozoide terrivelmente e genuinamente imoral - hipócrita - nojento - sem caráter - inescrupuloso - excremento - tóxico e parasita…
680,Bolsonaro,2022-04-17,@gleisi Esse tesão por Bolsonaro só aumenta a popularidade dele
681,Bolsonaro,2022-04-17,"@c_queite Seguidora do Bolsonaro?
Bom pra você."
682,Bolsonaro,2022-04-17,@Jnfigueiredo39 @BolsonaroSP O Bolsonaro sendo xingado ao vivo por toda a torcida santista : https://t.co/vbjQBIZeSx
683,Bolsonaro,2022-04-17,"@cesarnc21 Pare com essa idiotice de classificar como traidor qualquer um que venha divergir de Bolsonaro. Isso virou doença! 

Vou votar com Bolsonaro porque não quero o PT de volta. Mas ele não é esse estadista incontestável em que o querem transformar."
684,Bolsonaro,2022-04-17,"@paolinhabraccho @Damadeferroofic Indique um partido honesto p o bolsonaro, se n conseguir suas críticas são hipócritas"
685,Bolsonaro,2022-04-17,@ENygmatyko @xicograziano Claramente é tara pelo Bolsonaro. Não tenha dúvidas.
686,Bolsonaro,2022-04-17,"Jair Bolsonaro Reeleito 22
⁦@jairbolsonaro⁩ https://t.co/snJVCaFovt"
687,Bolsonaro,2022-04-17,@pauloteixeira13 @Anitta Ela bloqueou o Bolsonaro? Agora sim ele ganha. Que presente divino!
688,Bolsonaro,2022-04-17,"Sigo questionando: por que até agora ninguém conseguiu retirar Bolsonaro das próximas eleições? Com tanto mal feito, com tanta falcatrua, com sigilo em cima de denúncias que exigem apurações?"
689,Bolsonaro,2022-04-17,"@batataliberal Talvez nem seja amor ao Bolsonaro, mas repulsa ao PT. O PT castigou muito o norte e eu duvido que o PT ganha no Amazonas e no Tocantins também. Talvez o único estado do Norte que o PT possa ganhar seja o Pará, por causa de Belém. Mas o interior do Pará vai de Bolsonaro."
690,Bolsonaro,2022-04-17,"@JornalOGlobo Tudo morrendo de fome!! A culpa é do Bolsonaro, né???
Cambada de vagabundos!!!!!"
691,Bolsonaro,2022-04-17,"@urbano80202383 É meu amigo, precisamos nos unir ,tentar consciêntizar em especial os jovens que votarão pela primeira vez . O jogo será muito sujo por parte do Bolsonaro ,mentir é um talento natural entre eles"
692,Bolsonaro,2022-04-17,"Com a presença de Eduardo Bolsonaro, Câmara de Salvador comemora nesta segunda-feira (18/04), o Bicentenário da Independência em sessão solene proposta pelo vereador Alexandre Aleluia.

https://t.co/96FiA20tBi https://t.co/IikHlhhP5D"
693,Bolsonaro,2022-04-17,perdi as contas de quantas vezes já fui chamada de petista por não ser a favor do bolsonaro
694,Bolsonaro,2022-04-17,"@Reuters Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
695,Bolsonaro,2022-04-17,@cazula_lucas @sobotelha Aah combina isso com o PCO  e com o PT que demonstraram apoio ao cara junto com o Bolsonaro. Kk
696,Bolsonaro,2022-04-17,https://t.co/gIL0V9NJoU
697,Bolsonaro,2022-04-17,"@ElisCavi @jairbolsonaro Aqui no #ranchododepaula 
Somos 100% Bolsonaro"
698,Bolsonaro,2022-04-17,@dalmatien828 @CerfiaFR Bolsonaro est une grosse merde
699,Bolsonaro,2022-04-17,"@terciliarech @mitags @leandroruschel Bolsonaro = +ou- 90.000.000
Tse/stf = 1
Matemática pura!"
700,Bolsonaro,2022-04-17,"@reinaldoazevedo Bolsonaro veio até minha cidade por onde passava arrastava multidões e era ovacionado,  ao contrário do seu candidato ladrão de estimação,  esse sim só com plateia mortadela controlada..."
701,Bolsonaro,2022-04-17,"@kimpaim @Biakicis Aí vc errou brother. Tem de descer a lenha nesse Faka vagabundo. Ele e os irmãos fujões são inimigos. Faka permanece infiltrado. Os outros já romperam, mas ainda declaram um voto no Bolsonaro apesar d só falar mal. São cínicos, canalhas e dissimulados. N seja conivente"
702,Bolsonaro,2022-04-17,"Jesus em sua infinita bondade, perdoaria um torturador, mas chamar  de democrático igual Bolsonaro fez, jamais."
703,Bolsonaro,2022-04-17,"@tvglobo @ana_furtado Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
704,Bolsonaro,2022-04-17,"@SergioAJBarrett E dá lhe fake News . Novembro de 2019 , o então ministro da Justiça estava ao lado de Peres , o presidente da época . Aproveitando a ida dele hoje pra criar narrativa .   https://t.co/thwJg2RLo4"
705,Bolsonaro,2022-04-17,"@brasil247 Até 2018 antes do fenômeno Bolsonaro Jair, tanto PT quanto PSDB faziam entender que eram oposição, fora Bolsonaro, nenhum outro abriu tanto nosso olhos. Por isso esse ataque. https://t.co/iWdAVxNUVr"
706,Bolsonaro,2022-04-17,@JoseOlimpio63 @MARINESARALDI 100%FECHADO COM BOLSONARO ATÉ O FIM 2026 reeleito 🙏👏⭐🌞🌻❤🇧🇷
707,Bolsonaro,2022-04-17,"Pesquisa Eleitoral mostra aproximação de Bolsonaro a Lula 
https://t.co/iNAx6EPmwT via @YouTube"
708,Bolsonaro,2022-04-17,"@VlogdoLisboa Porque o bolsonaro não postou essa sua popularidade aqui fora do cercadinho?  No fundo temos a melhor trilha sonora. "" EI BOLSONARO, VAI TOMAR NO CÚ"". https://t.co/D7SnWpftvy"
709,Bolsonaro,2022-04-17,"@Adrian11192493 Zeitenwende! Das System Schweiz hat ausgedient. Jetzt heisst es alle  Demokratien zusammen gegen Arschlöcher wie Putin, Xi, Orban, Bolsonaro, Trump... Wer jetzt auf Neutralität pocht um schmutzige Geschäfte machen zu können, der steht sehr bald mit abgesägten Hosen da!"
710,Bolsonaro,2022-04-17,"@lazarorosa25 ""Devo meu mandato a vocês""

https://t.co/TnWMw1uKYj"
711,Bolsonaro,2022-04-17,"Centrão encarna há décadas os principais esquemas de corrupção do país. Já Bolsonaro, além de corrupto, é misógino, racista, homofóbico, negacionista. Nunca a podridão esteve tão concentrada. Oportunidade de varrê-los todos de uma vez."
712,Bolsonaro,2022-04-17,"@PauloAlmeida53 Pergunta ao Lula e ao Bolsonaro que armas o BC poderia usar, porque ambos só usaram os juros."
713,Bolsonaro,2022-04-17,Bolsonaro é vaiado e xingado na Vila Belmiro (vídeo) https://t.co/191Tt8otjp
714,Bolsonaro,2022-04-17,@BolsonaroSP Nem este: o Bolsonaro sendo xingado por toda a torcida santista : https://t.co/vbjQBIZeSx
715,Bolsonaro,2022-04-17,"@nadanovonofront Pro bem do país, adversários de Bolsonaro precisam entrar no jogo, ou seja, não é possível cometer os mesmos erros de ""ontem"". Ele tem tudo a perder e precisa-se tirar aquilo que ainda o sustenta"
716,Bolsonaro,2022-04-17,@pauloteixeira13 @Anitta Sério? Agora Bolsonaro não dorme mais. Vc é RIDÍCULO!!! https://t.co/TYTxulhg4J
717,Bolsonaro,2022-04-17,"@VEJA @casado_oficial Mas a anita não tinha dito para não falar mais Bolsonaro, que é isso veja... Bolsonaro deve estar tão triste, imagina foi confrontado... que medo... kkkkkkkkk"
718,Bolsonaro,2022-04-17,"@reinaldoazevedo Bolsonaro  em plateias selecionadas ? Você deve estar falando do Lula. Quanto a meia duzia xingando o Bolsonaro, Jesus veio a terra e não agradou a todos, então é normal. Mas o seu profissionalismo sim, está indo ladeira abaixo! #BolsonaroReeleito2022 #AnitaNaoNosRepresenta"
719,Bolsonaro,2022-04-17,@dB_notitia_rei fora bolsonaro o resto é tudo ladrao 👏👏👏👏
720,Bolsonaro,2022-04-17,"@CamargoDireita @jwilsao Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
721,Bolsonaro,2022-04-17,@trviatete bolsonaro
722,Bolsonaro,2022-04-17,"@andretrig @policiafederal No Governo Bolsonaro; Criminosos; Bandidos, Canalhas da pior espécie são prestigiados, estão se dando muito bem! É um Governo tão Covarde, tão imundo quê vive à perseguir os Índios, crianças indígenas doentes, subnutridas, contaminadas pelo VENENO do Mercúrio dos GARIMPOS!!!"
723,Bolsonaro,2022-04-17,"@Henriqu89805226 @tropadosbrachos @GadoDecider Definiu o Bolsonaro, ja viu quantos milhões foram gasto em leite moça, viagra, protese penial?"
724,Bolsonaro,2022-04-17,E a torcida Santista da o seu recado 'O Bolsonaro ... ..c https://t.co/dkRTe7vgkn
725,Bolsonaro,2022-04-17,@Biakicis @jairbolsonaro AQUI EM CASA SOMOS      12   E TODOS  SOMOS  BOLSONARO
726,Bolsonaro,2022-04-17,@CarlosCAlmeida3 Bolsonaro ajudou tanto esse traíra Bolsonaro conseguiu para ele uma colocação boa no exterior e ele faz isso olha ele decaiu no meu conselho
727,Bolsonaro,2022-04-17,@tocomleonardo @DrMarcosFalcao Fato. Já ouvi dizer que vai tatuar Bolsonaro nas proximidades da tatuagem famosa.
728,Bolsonaro,2022-04-17,Live do Conde: Inadmissível! Bolsonaro ameaça TSE mais uma vez https://t.co/CGZxtPYqfm via @YouTube
729,Bolsonaro,2022-04-17,"@ReservaClaudia você não ouviu o discurso de Bolsonaro na Hebraica ? Ouça. Ele tem muito haver com você e com muitos de nós, brasileiros, aliás com a maioria absoluta dos brasileiros. Não engravide, ele não recomenda.
https://t.co/xIR5jvixR8"
730,Bolsonaro,2022-04-17,@GugaNoblat Tá enganado Sr. Bolsonaro é querido e vai ser reeleito em todo o Brasil.A esquerda está ⚰️
731,Bolsonaro,2022-04-17,"@vintagemarcia @Eska_Leno @verdeclaroo @GugaNoblat Bolsonaro hoje foi vaiado num estádio de futebol, num jogo do santos. Ora, ora parece que ele não é tão popular assim."
732,Bolsonaro,2022-04-17,"@ricardojgomes @oscar201414 @gleisi Bolsonaro é bom para votar, é bom para nós defender, é bom para  nos proteger e ótimo ficar com ele.🚲🛵🏍️🚜🛴🦽🚲🛵🏍️🚜🚲🚑🚓🏎️🚎🚌🛺🚕🚙🚐🚒🚗🛻🚚🚛🛵🚲🚲🚲🚲🚲🚲"
733,Bolsonaro,2022-04-17,"[4/17, 8:41 PM] mateus: amg eu sou gay
[4/17, 8:41 PM] mateus: COMO EU APOIARIA O BOLSONARO? https://t.co/5XrbQATBWi"
734,Bolsonaro,2022-04-17,@paolinhabraccho @Damadeferroofic Mas o robor soube ir nas urnas eleger bolsonaro em 2018. Lembre-se disso! 57 milhões de robo votando.
735,Bolsonaro,2022-04-17,"AINDA DÁ TEMPO: Depois de Bolsonaro, essa mistura de religião com política é outra praga que o Brasil terá que se livrar. São pastores malandros enganando pessoas humildes, maioria, com problemas financeiros e psicológicos. Isso não funciona em nenhum lugar do MUNDO. https://t.co/k27bFExjJJ"
736,Bolsonaro,2022-04-17,esse fandom é igualzinho o gabinete do bolsonaro e fica mencionando fake news sobre o treasure sempre q possivel https://t.co/vTC8GUf4Bb
737,Bolsonaro,2022-04-17,"0 SEU PRESIDENTE BOLSONARO não vai mais dormir.......depois dessa rejeição!!

kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk https://t.co/mcBmfSMR8B"
738,Bolsonaro,2022-04-17,@bolsonaro_20_22 Lkkkkk nem conheço
739,Bolsonaro,2022-04-17,"@marflecha @LucianoHangBr Realmente.. também analiso dessa forma.. vivi 8 anos de Lula. E sinceramente nunca tinha visto UM Governo tão excelente assim.. e vivi na ditadura.  Passamos uns perrengues .. 
Se ele foi o melhor Que venha Urgente. Porque com Bolsonaro..  povo está sofrendo muito"
740,Bolsonaro,2022-04-17,"SALLAM MALEIKUN!
MAKTUB ESTA ESCRITO!
HALHANDULILAH!
DEUS SEJA LOUVADO!

BOLSONARO PRESIDENTE DO BRASIL GIGANTE DE REALIZAÇÕES DO BRASIL!
O AMOR VENCE SEMPRE !
22PARA 2022ATE2026 ! https://t.co/TMdtjhx3Kc"
741,Bolsonaro,2022-04-17,"@Biakicis @jairbolsonaro Na minha casppa tem cinco pessoas, quatro votos adultos, para nosso pte. Bolsonaro e um voto simbólico da minha neta com quatro anos,  apoio total ,aqui é família, pátria e acima de tudo Deus."
742,Bolsonaro,2022-04-17,"@jairbolsonaro Bolsonaro inclui no seu plano de reeleição eliminar o exame para OAB, muita gente formada com bom conhecimento que podia atuar na profissão. O público que demanda isso é alto e vai reduzir desemprego."
743,Bolsonaro,2022-04-17,Acabei de ver “DataPovo”: Bolsonaro é ovacionado ao chegar em Pizzaria na noite deste sábado; VEJA VÍDEO - Clique para ver também ☛  https://t.co/qI7JisGhLE via @TerraBrasilnot
744,Bolsonaro,2022-04-17,"@DrummondRafael @donairene13 minha solidariedade ao quadrado! Quando o Bolsonaro apareceu ""tocando o apito"" eu sabia que varias criaturas monstruosas sairiam das trevas, só não imaginei o quão monstruosas seriam. Nova uma ação com essa criatura abjeta. Procure um colega advogado."
745,Bolsonaro,2022-04-17,"@LUIZPATRIOTA39 É tão bom, tão alegre, a gente viver em um país sem corrupção. É só fartura! Tudo barato, ninguém passa fome, gasolina e óleo diesel uma mixaria, gás de cozinha é quase de graça, carne na mesa à vontade. Tudo isso graças ao Bolsonaro!"
746,Bolsonaro,2022-04-17,BOLSONARO NÃO ERA A APOSTA DE FIUZA PARA GANHAR A ELEIÇÃO https://t.co/X7u8kPNb8r via @YouTube
747,Bolsonaro,2022-04-17,@AndreTondin25 Povo do bem é  Jesus no Coração e Bolsonaro  Patriota vencedor em Deus
748,Bolsonaro,2022-04-17,acabaram de me perguntar se eu apoio o BOLSONARO????????
749,Bolsonaro,2022-04-17,"@JovemPanNews Governo mentiroso, corrupto, genocida, as pessoas estão morrendo por falta de tudo, remédios, médicos e etc... Só não falta dinheiro pra corrupção governamental, FORA BOLSONARO 💩🤮 Incompetênte, o que gastou numa motociata a troco de nada só pra se auto promover 😅😂🤮💩 https://t.co/66HFuTo4U5"
750,Bolsonaro,2022-04-17,Motociata show bolsonaro 2022 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/liIDRXnfNY
